"","전용면적...","거래금액.만원.","층","건축년도","동네","동내"
"533",84.62,"31,400",9,2012,"한솔동","7"
"534",73.9816,"28,300",1,2015,"고운동","2"
"535",73.9816,"29,300",9,2015,"고운동","2"
"536",84.89,"28,900",21,2015,"고운동","2"
"537",84.89,"26,700",5,2015,"고운동","2"
"538",84.8768,"18,800",4,2007,"금남면","14"
"539",84.9539,"32,900",24,2014,"아름동","3"
"540",84.73,"42,500",8,2013,"어진동","4"
"541",49.277,"6,800",8,2001,"연동면","9"
"542",59.858,"9,200",9,2002,"연서면","5"
"543",84.96,"30,000",3,2011,"한솔동","7"
"544",84.87,"32,000",6,2011,"한솔동","7"
"545",84.11,"31,500",13,2012,"한솔동","7"
"546",84.18,"27,000",3,2012,"한솔동","7"
"547",59.1,"24,300",2,2012,"한솔동","7"
"548",84.9491,"30,000",5,2014,"고운동","2"
"549",43.008,"9,100",11,2000,"금남면","14"
"550",21.59,"9,750",6,2015,"나성동","11"
"551",84.857,"33,300",16,2014,"도담동","8"
"552",84.73,"42,500",14,2013,"어진동","4"
"553",59.76,"8,850",2,1997,"전의면","15"
"554",84.974,"22,000",12,2008,"조치원읍","6"
"555",119.59,"54,800",14,2011,"한솔동","7"
"556",101.95,"33,800",2,2012,"한솔동","7"
"557",84.7,"34,000",10,2012,"한솔동","7"
"558",59.98,"30,000",18,2014,"도담동","8"
"559",97.994,"46,400",8,2016,"소담동","13"
"560",101.9478,"38,500",9,2014,"아름동","3"
"561",79.626,"12,800",7,2002,"연서면","5"
"562",59.94,"10,000",1,2001,"전의면","15"
"563",78.24,"10,500",2,1989,"조치원읍","6"
"564",84.6641,"18,500",4,2008,"조치원읍","6"
"565",84.96,"33,000",6,2011,"한솔동","7"
"566",84.87,"31,700",7,2011,"한솔동","7"
"567",59.61,"25,500",3,2011,"한솔동","7"
"568",84.7,"28,500",27,2012,"한솔동","7"
"569",59.9159,"25,500",16,2015,"고운동","2"
"570",84.8809,"18,500",12,2007,"금남면","14"
"571",43.008,"9,600",7,2000,"금남면","14"
"572",30.5357,"12,700",5,2015,"나성동","11"
"573",99.986,"53,500",7,2015,"도담동","8"
"574",96.1416,"39,000",4,2015,"아름동","3"
"575",71.484,"29,300",9,2015,"아름동","3"
"576",84.73,"46,000",16,2013,"어진동","4"
"577",17.834,"10,300",4,2014,"어진동","4"
"578",49.277,"6,100",2,2001,"연동면","9"
"579",49.277,"6,100",2,2001,"연동면","9"
"580",84.3869,"22,100",11,2013,"조치원읍","6"
"581",84.976,"20,250",8,2008,"조치원읍","6"
"582",84.9893,"34,500",8,2014,"종촌동","1"
"583",84.986,"29,300",15,2015,"고운동","2"
"584",35.9862,"15,000",5,2016,"나성동","11"
"585",84.96,"32,000",7,2014,"도담동","8"
"586",84.96,"32,000",11,2014,"도담동","8"
"587",45.98,"23,800",7,2014,"도담동","8"
"588",84.815,"43,000",25,2014,"도담동","8"
"589",84.8568,"31,300",24,2014,"아름동","3"
"590",84.73,"40,000",5,2013,"어진동","4"
"591",59.858,"10,900",7,2002,"연서면","5"
"592",39.97,"5,600",3,1991,"조치원읍","6"
"593",99.6514,"19,000",1,2013,"조치원읍","6"
"594",114.16,"37,000",6,2012,"한솔동","7"
"595",84.62,"30,700",6,2012,"한솔동","7"
"596",43.008,"9,400",8,2000,"금남면","14"
"597",35.193,"13,500",8,2014,"나성동","11"
"598",95.804,"53,000",17,2015,"도담동","8"
"599",59.82,"7,000",1,1992,"부강면","12"
"600",84.9837,"29,900",16,2013,"아름동","3"
"601",83.256,"12,000",13,2003,"조치원읍","6"
"602",39.97,"4,600",4,1991,"조치원읍","6"
"603",101.6828,"23,300",10,2013,"조치원읍","6"
"604",84.84,"15,600",17,1999,"조치원읍","6"
"605",84.8058,"17,900",1,2008,"조치원읍","6"
"606",59.76,"9,200",4,1996,"조치원읍","6"
"607",120.6371,"20,500",11,2008,"조치원읍","6"
"608",84.9365,"37,000",8,2014,"종촌동","1"
"609",59.9159,"24,600",5,2015,"고운동","2"
"610",74.77,"27,500",19,2015,"고운동","2"
"611",59.97,"29,000",5,2014,"도담동","8"
"612",111.996,"64,000",9,2015,"도담동","8"
"613",111.996,"65,800",26,2015,"도담동","8"
"614",84.946,"41,800",10,2014,"도담동","8"
"615",84.99,"38,200",1,2013,"어진동","4"
"616",59.858,"8,300",1,2002,"연서면","5"
"617",47.01,"7,200",2,1989,"조치원읍","6"
"618",84.3869,"21,400",3,2013,"조치원읍","6"
"619",84.99,"15,000",3,1996,"조치원읍","6"
"620",84.9941,"36,000",11,2015,"종촌동","1"
"621",119.98,"47,800",20,2011,"한솔동","7"
"622",84.11,"31,700",13,2012,"한솔동","7"
"623",84.08,"27,200",3,2012,"한솔동","7"
"624",101.95,"43,000",11,2012,"한솔동","7"
"625",84.893,"41,700",27,2014,"도담동","8"
"626",84.8568,"31,000",17,2014,"아름동","3"
"627",59.76,"9,600",10,1997,"전의면","15"
"628",39.3,"5,400",5,1989,"조치원읍","6"
"629",118.198,"27,700",11,2008,"조치원읍","6"
"630",104.9044,"20,800",9,2007,"조치원읍","6"
"631",59.9383,"24,000",2,2014,"종촌동","1"
"632",114.61,"35,500",2,2012,"한솔동","7"
"633",59.655,"23,300",15,2015,"고운동","2"
"634",59.965,"23,950",12,2014,"고운동","2"
"635",24.12,"11,750",6,2015,"나성동","11"
"636",101.9478,"39,200",11,2014,"아름동","3"
"637",49.277,"6,800",5,2001,"연동면","9"
"638",79.626,"13,300",7,2002,"연서면","5"
"639",84.9228,"18,500",2,2006,"조치원읍","6"
"640",105.5594,"21,000",4,2008,"조치원읍","6"
"641",84.9941,"36,800",16,2015,"종촌동","1"
"642",84.9365,"35,500",12,2014,"종촌동","1"
"643",84.696,"34,000",14,2015,"종촌동","1"
"644",101.46,"34,800",25,2012,"한솔동","7"
"645",59.9159,"24,800",8,2015,"고운동","2"
"646",59.8676,"16,200",9,2000,"금남면","14"
"647",84.9539,"27,950",15,2014,"아름동","3"
"648",74.5191,"28,700",21,2014,"아름동","3"
"649",28.168,"3,750",5,2002,"조치원읍","6"
"650",84.84,"16,400",19,1999,"조치원읍","6"
"651",84.9228,"21,000",7,2006,"조치원읍","6"
"652",84.976,"18,500",2,2008,"조치원읍","6"
"653",59.76,"9,200",4,1996,"조치원읍","6"
"654",59.999,"13,300",7,1996,"조치원읍","6"
"655",84.9424,"33,500",14,2014,"종촌동","1"
"656",59.83,"26,400",6,2011,"한솔동","7"
"657",84.87,"39,000",9,2011,"한솔동","7"
"658",43.008,"9,500",13,2000,"금남면","14"
"659",59.8676,"13,600",12,2000,"금남면","14"
"660",84.73,"41,400",10,2013,"어진동","4"
"661",49.29,"11,000",16,1999,"조치원읍","6"
"662",84.976,"21,800",17,2008,"조치원읍","6"
"663",59.76,"9,800",3,1994,"조치원읍","6"
"664",104.9044,"21,200",11,2007,"조치원읍","6"
"665",84.9941,"36,800",10,2015,"종촌동","1"
"666",84.11,"30,500",7,2012,"한솔동","7"
"667",59.1,"25,300",5,2012,"한솔동","7"
"668",24.12,"11,200",5,2015,"나성동","11"
"669",59.99,"13,500",2,1999,"조치원읍","6"
"670",59.8652,"26,000",14,2014,"종촌동","1"
"671",84.945,"35,400",14,2015,"도담동","8"
"672",84.928,"38,700",24,2014,"도담동","8"
"673",49.77,"6,800",2,1994,"부강면","12"
"674",84.73,"42,000",14,2013,"어진동","4"
"675",39.97,"4,430",4,1991,"조치원읍","6"
"676",59.99,"13,700",14,1999,"조치원읍","6"
"677",84.99,"15,000",14,1996,"조치원읍","6"
"678",84.994,"36,800",17,2014,"종촌동","1"
"679",84.973,"32,500",2,2013,"종촌동","1"
"680",84.87,"33,000",8,2011,"한솔동","7"
"681",43.008,"9,000",11,2000,"금남면","14"
"682",59.98,"30,000",16,2014,"도담동","8"
"683",99.986,"52,000",5,2015,"도담동","8"
"684",59.86,"7,500",12,2002,"부강면","12"
"685",59.86,"8,100",7,2002,"부강면","12"
"686",84.9238,"31,400",8,2014,"아름동","3"
"687",59.9789,"24,300",4,2015,"아름동","3"
"688",59.82,"31,000",14,2013,"어진동","4"
"689",84.99,"38,600",2,2013,"어진동","4"
"690",31.758,"4,200",9,2001,"연동면","9"
"691",39.69,"6,000",3,1989,"조치원읍","6"
"692",28.168,"3,550",10,2002,"조치원읍","6"
"693",28.168,"3,550",4,2002,"조치원읍","6"
"694",28.168,"3,550",3,2002,"조치원읍","6"
"695",28.168,"3,550",4,2002,"조치원읍","6"
"696",125.542,"26,000",7,2013,"조치원읍","6"
"697",84.84,"15,800",9,1999,"조치원읍","6"
"698",144.2557,"24,000",3,2006,"조치원읍","6"
"699",59.76,"9,400",14,1996,"조치원읍","6"
"700",84.8375,"18,400",4,2008,"조치원읍","6"
"701",59.999,"12,950",13,1996,"조치원읍","6"
"702",84.994,"35,300",9,2014,"종촌동","1"
"703",84.9941,"33,000",2,2015,"종촌동","1"
"704",84.91,"32,000",5,2011,"한솔동","7"
"705",84.96,"36,200",8,2011,"한솔동","7"
"706",84.7,"27,900",9,2012,"한솔동","7"
"707",114.16,"35,000",13,2012,"한솔동","7"
"708",59.1,"24,000",4,2012,"한솔동","7"
"709",84.986,"29,400",9,2015,"고운동","2"
"710",84.9989,"38,600",19,2016,"소담동","13"
"711",84.9899,"31,600",5,2015,"아름동","3"
"712",84.87,"29,400",3,2011,"한솔동","7"
"713",99.9434,"33,500",15,2015,"고운동","2"
"714",43.008,"8,500",1,2000,"금남면","14"
"715",22.686,"8,150",5,2013,"나성동","11"
"716",25.045,"12,000",7,2015,"나성동","11"
"717",21.27,"10,200",7,2014,"도담동","8"
"718",109.9692,"68,950",12,2016,"보람동","0"
"719",18.0325,"11,450",13,2014,"어진동","4"
"720",84.73,"52,000",12,2013,"어진동","4"
"721",59.88,"7,500",1,1991,"전의면","15"
"722",99.6514,"22,500",8,2013,"조치원읍","6"
"723",74.98,"29,000",12,2015,"종촌동","1"
"724",84.9424,"34,500",6,2014,"종촌동","1"
"725",84.87,"32,000",4,2011,"한솔동","7"
"726",59.8652,"23,800",6,2014,"고운동","2"
"727",84.9539,"31,500",24,2014,"아름동","3"
"728",39.97,"4,950",1,1991,"조치원읍","6"
"729",84.976,"20,000",12,2008,"조치원읍","6"
"730",118.198,"28,000",16,2008,"조치원읍","6"
"731",59.76,"7,500",16,1994,"조치원읍","6"
"732",101.9478,"33,000",3,2014,"아름동","3"
"733",18.0325,"11,300",15,2014,"어진동","4"
"734",84.73,"43,500",4,2013,"어진동","4"
"735",84.9228,"20,700",14,2006,"조치원읍","6"
"736",84.976,"20,000",13,2008,"조치원읍","6"
"737",130.2173,"21,300",1,2008,"조치원읍","6"
"738",59.76,"9,700",13,1996,"조치원읍","6"
"739",101.31,"15,000",18,1996,"조치원읍","6"
"740",84.62,"27,300",4,2012,"한솔동","7"
"741",59.9159,"29,000",8,2015,"고운동","2"
"742",43.008,"9,500",10,2000,"금남면","14"
"743",16.6229,"8,600",8,2016,"보람동","0"
"744",84.73,"46,000",14,2013,"어진동","4"
"745",84.99,"10,000",12,1992,"조치원읍","6"
"746",152.785,"25,500",9,2013,"조치원읍","6"
"747",144.2557,"26,000",8,2006,"조치원읍","6"
"748",84.99,"15,000",22,1996,"조치원읍","6"
"749",134.45,"17,900",17,1996,"조치원읍","6"
"750",107.698,"35,200",3,2015,"고운동","2"
"751",84.606,"33,000",15,2015,"고운동","2"
"752",99.985,"36,500",3,2015,"도담동","8"
"753",59.98,"29,800",9,2014,"도담동","8"
"754",84.9727,"30,120",4,2013,"아름동","3"
"755",59.99,"13,700",6,1999,"조치원읍","6"
"756",59.99,"13,700",9,1999,"조치원읍","6"
"757",126.6976,"24,500",10,2006,"조치원읍","6"
"758",118.198,"25,500",7,2008,"조치원읍","6"
"759",84.6641,"19,300",12,2008,"조치원읍","6"
"760",101.54,"38,000",6,2012,"한솔동","7"
"761",59.9159,"25,900",15,2015,"고운동","2"
"762",84.8668,"29,300",11,2015,"고운동","2"
"763",74.77,"29,000",10,2015,"고운동","2"
"764",84.89,"27,000",21,2015,"고운동","2"
"765",43.008,"9,400",4,2000,"금남면","14"
"766",84.96,"32,900",13,2014,"도담동","8"
"767",45.57,"7,400",3,2001,"전의면","15"
"768",25.828,"3,500",14,2002,"조치원읍","6"
"769",28.168,"3,700",8,2002,"조치원읍","6"
"770",84.7067,"19,500",13,2013,"조치원읍","6"
"771",130.2173,"24,000",9,2008,"조치원읍","6"
"772",84.6641,"18,000",4,2008,"조치원읍","6"
"773",84.6641,"19,750",7,2008,"조치원읍","6"
"774",84.991,"35,700",16,2014,"종촌동","1"
"775",119.78,"39,500",21,2011,"한솔동","7"
"776",84.87,"34,600",4,2011,"한솔동","7"
"777",114.16,"36,300",5,2012,"한솔동","7"
"778",114.84,"43,000",6,2012,"한솔동","7"
"779",84.9375,"30,150",17,2014,"아름동","3"
"780",118.83,"78,000",1,2013,"어진동","4"
"781",83.256,"12,300",13,2003,"조치원읍","6"
"782",39.3,"5,500",1,1989,"조치원읍","6"
"783",84.728,"18,000",3,2008,"조치원읍","6"
"784",84.696,"32,200",2,2015,"종촌동","1"
"785",84.9539,"30,150",24,2014,"아름동","3"
"786",84.99,"48,000",6,2013,"어진동","4"
"787",49.277,"6,200",3,2001,"연동면","9"
"788",59.858,"9,700",7,2002,"연서면","5"
"789",84.99,"29,500",1,2015,"종촌동","1"
"790",84.8788,"30,000",22,2015,"고운동","2"
"791",84.8568,"33,000",8,2014,"아름동","3"
"792",83.256,"12,000",6,2003,"조치원읍","6"
"793",59.71,"5,100",1,1991,"조치원읍","6"
"794",104.9044,"23,500",13,2006,"조치원읍","6"
"795",84.976,"20,000",9,2008,"조치원읍","6"
"796",59.9474,"27,400",17,2014,"종촌동","1"
"797",102.78,"48,300",15,2011,"한솔동","7"
"798",59.1,"24,300",2,2012,"한솔동","7"
"799",59.8676,"15,400",4,2000,"금남면","14"
"800",43.008,"9,400",14,2000,"금남면","14"
"801",84.96,"33,300",14,2014,"도담동","8"
"802",49.77,"7,800",8,1994,"부강면","12"
"803",84.9837,"30,850",22,2014,"아름동","3"
"804",50.21,"7,800",2,2001,"전의면","15"
"805",28.168,"3,600",5,2002,"조치원읍","6"
"806",28.168,"3,550",4,2002,"조치원읍","6"
"807",58.35,"7,000",2,1991,"조치원읍","6"
"808",59.76,"9,400",11,1996,"조치원읍","6"
"809",84.9228,"17,700",13,2007,"조치원읍","6"
"810",114.03,"36,300",9,2012,"한솔동","7"
"811",59.8652,"23,500",4,2014,"고운동","2"
"812",84.9375,"30,600",7,2013,"아름동","3"
"813",59.76,"9,400",8,1997,"전의면","15"
"814",84.8058,"18,000",4,2008,"조치원읍","6"
"815",84.6641,"19,400",7,2008,"조치원읍","6"
"816",59.9853,"24,800",7,2014,"고운동","2"
"817",74.77,"26,000",12,2015,"고운동","2"
"818",19.1676,"9,000",7,2014,"도담동","8"
"819",99.9576,"34,550",25,2015,"아름동","3"
"820",125.7081,"24,000",6,2013,"조치원읍","6"
"821",131.5834,"21,500",11,2008,"조치원읍","6"
"822",84.6641,"19,850",12,2008,"조치원읍","6"
"823",59.9383,"26,200",3,2014,"종촌동","1"
"824",84.89,"27,500",19,2015,"고운동","2"
"825",59.97,"29,200",7,2014,"도담동","8"
"826",99.986,"52,200",4,2015,"도담동","8"
"827",84.941,"41,800",22,2014,"도담동","8"
"828",97.994,"45,000",5,2016,"소담동","13"
"829",84.9238,"30,000",3,2014,"아름동","3"
"830",84.73,"45,000",19,2013,"어진동","4"
"831",79.626,"13,500",8,2002,"연서면","5"
"832",84.99,"11,900",3,1992,"조치원읍","6"
"833",84.9424,"35,400",9,2014,"종촌동","1"
"834",119.86,"39,500",6,2011,"한솔동","7"
"835",84.81,"36,000",3,2011,"한솔동","7"
"836",84.87,"34,800",6,2011,"한솔동","7"
"837",84.87,"35,000",6,2011,"한솔동","7"
"838",84.18,"28,800",12,2012,"한솔동","7"
"839",59.9159,"25,500",13,2015,"고운동","2"
"840",59.98,"30,000",8,2014,"도담동","8"
"841",84.9989,"39,350",24,2016,"소담동","13"
"842",84.9989,"39,000",16,2016,"소담동","13"
"843",84.7067,"19,900",9,2013,"조치원읍","6"
"844",84.99,"14,000",7,1996,"조치원읍","6"
"845",96.31,"40,500",10,2014,"종촌동","1"
"846",84.11,"31,500",5,2012,"한솔동","7"
"847",59.1,"24,600",5,2012,"한솔동","7"
"848",74.77,"25,500",6,2015,"고운동","2"
"849",43.008,"9,500",7,2000,"금남면","14"
"850",59.98,"25,500",1,2014,"도담동","8"
"851",41.328,"4,600",4,2001,"연동면","9"
"852",59.94,"7,500",1,2001,"전의면","15"
"853",28.168,"3,550",4,2002,"조치원읍","6"
"854",28.168,"3,550",13,2002,"조치원읍","6"
"855",84.9228,"21,400",10,2006,"조치원읍","6"
"856",118.198,"27,700",12,2008,"조치원읍","6"
"857",84.815,"35,000",5,2013,"종촌동","1"
"858",84.87,"33,800",7,2011,"한솔동","7"
"859",84.87,"32,900",5,2011,"한솔동","7"
"860",84.8768,"16,700",1,2007,"금남면","14"
"861",84.946,"41,400",11,2014,"도담동","8"
"862",96.252,"35,700",7,2015,"아름동","3"
"863",84.9899,"31,500",6,2015,"아름동","3"
"864",128.9491,"19,000",14,2008,"조치원읍","6"
"865",59.999,"11,100",3,1996,"조치원읍","6"
"866",84.95,"31,000",28,2015,"종촌동","1"
"867",84.9911,"35,800",16,2015,"종촌동","1"
"868",59.614,"27,500",15,2013,"종촌동","1"
"869",59.9383,"27,300",28,2014,"종촌동","1"
"870",114.16,"37,000",12,2012,"한솔동","7"
"871",84.11,"31,000",6,2012,"한솔동","7"
"872",59.8399,"23,750",13,2015,"고운동","2"
"873",84.857,"33,200",4,2014,"도담동","8"
"874",84.757,"40,500",16,2014,"도담동","8"
"875",101.9478,"36,500",3,2014,"아름동","3"
"876",49.277,"6,500",3,2001,"연동면","9"
"877",59.858,"9,900",5,2002,"연서면","5"
"878",79.626,"12,900",10,2002,"연서면","5"
"879",84.976,"18,900",2,2008,"조치원읍","6"
"880",120.6371,"20,000",4,2008,"조치원읍","6"
"881",84.9911,"31,400",2,2015,"종촌동","1"
"882",84.62,"30,400",5,2012,"한솔동","7"
"883",59.9903,"26,500",7,2014,"종촌동","1"
"884",119.78,"40,000",3,2011,"한솔동","7"
"885",102.84,"38,000",3,2011,"한솔동","7"
"886",84.99,"38,500",1,2011,"한솔동","7"
"887",23.19,"10,500",5,2015,"나성동","11"
"888",59.99,"29,300",15,2014,"도담동","8"
"889",59.4,"6,700",2,1996,"소정면","17"
"890",79.626,"11,850",7,2002,"연서면","5"
"891",58.35,"5,900",5,1991,"조치원읍","6"
"892",59.99,"13,000",15,1999,"조치원읍","6"
"893",84.6641,"17,300",8,2008,"조치원읍","6"
"894",84.9911,"35,000",21,2015,"종촌동","1"
"895",84.9365,"36,400",5,2014,"종촌동","1"
"896",84.663,"32,000",23,2014,"종촌동","1"
"897",84.7,"30,000",22,2012,"한솔동","7"
"898",59.9964,"24,800",6,2015,"고운동","2"
"899",43.008,"9,450",11,2000,"금남면","14"
"900",22.3249,"10,220",3,2016,"나성동","11"
"901",21.6349,"9,800",5,2016,"보람동","0"
"902",84.9989,"28,990",19,2016,"소담동","13"
"903",84.7067,"19,750",5,2013,"조치원읍","6"
"904",84.6641,"16,600",3,2008,"조치원읍","6"
"905",128.9491,"23,300",7,2008,"조치원읍","6"
"906",84.6641,"17,900",1,2008,"조치원읍","6"
"907",128.9491,"23,700",5,2008,"조치원읍","6"
"908",84.9941,"38,300",21,2015,"종촌동","1"
"909",59.9383,"28,000",23,2014,"종촌동","1"
"910",84.814,"32,000",6,2014,"종촌동","1"
"911",84.663,"32,000",23,2014,"종촌동","1"
"912",84.87,"32,200",3,2011,"한솔동","7"
"913",84.99,"36,500",1,2011,"한솔동","7"
"914",102.63,"35,000",5,2011,"한솔동","7"
"915",59.61,"23,800",3,2011,"한솔동","7"
"916",84.96,"30,800",3,2011,"한솔동","7"
"917",84.96,"36,000",10,2011,"한솔동","7"
"918",84.62,"30,700",5,2012,"한솔동","7"
"919",114.84,"39,500",1,2012,"한솔동","7"
"920",84.969,"33,800",11,2015,"도담동","8"
"921",128.9491,"21,500",2,2008,"조치원읍","6"
"922",59.999,"12,300",13,1996,"조치원읍","6"
"923",84.94,"29,900",8,2015,"종촌동","1"
"924",59.9316,"27,100",11,2013,"종촌동","1"
"925",59.83,"25,800",8,2011,"한솔동","7"
"926",119.98,"49,000",16,2011,"한솔동","7"
"927",43.008,"9,500",10,2000,"금남면","14"
"928",84.9228,"18,200",14,2007,"조치원읍","6"
"929",96.283,"39,400",12,2014,"종촌동","1"
"930",84.87,"36,900",6,2011,"한솔동","7"
"931",59.8652,"23,500",4,2014,"고운동","2"
"932",29.69,"10,500",6,2015,"나성동","11"
"933",29.69,"10,800",7,2015,"나성동","11"
"934",84.955,"32,000",13,2014,"도담동","8"
"935",84.974,"20,250",3,2008,"조치원읍","6"
"936",74.98,"28,500",12,2015,"종촌동","1"
"937",59.83,"24,600",3,2011,"한솔동","7"
"938",26.4397,"13,000",7,2016,"나성동","11"
"939",84.945,"35,900",16,2015,"도담동","8"
"940",84.9727,"33,800",7,2013,"아름동","3"
"941",84.9899,"31,400",13,2015,"아름동","3"
"942",28.2616,"3,000",4,2002,"장군면","10"
"943",84.6641,"19,800",10,2008,"조치원읍","6"
"944",101.31,"15,500",16,1996,"조치원읍","6"
"945",99.9434,"33,700",17,2015,"고운동","2"
"946",84.986,"27,000",1,2015,"고운동","2"
"947",59.9853,"23,700",7,2014,"고운동","2"
"948",59.8652,"25,700",14,2014,"고운동","2"
"949",84.9837,"30,100",22,2014,"아름동","3"
"950",84.73,"40,000",1,2013,"어진동","4"
"951",84.99,"12,850",8,1992,"조치원읍","6"
"952",83.256,"12,600",5,2003,"조치원읍","6"
"953",84.9941,"32,000",5,2015,"종촌동","1"
"954",59.8676,"16,500",14,2000,"금남면","14"
"955",19.505,"11,000",7,2015,"나성동","11"
"956",84.96,"34,200",18,2014,"도담동","8"
"957",84.757,"40,500",19,2014,"도담동","8"
"958",84.9989,"36,900",5,2016,"소담동","13"
"959",84.99,"50,000",8,2013,"어진동","4"
"960",84.99,"12,800",10,1992,"조치원읍","6"
"961",84.8676,"18,100",8,2008,"조치원읍","6"
"962",84.994,"36,400",20,2014,"종촌동","1"
"963",84.814,"33,500",20,2014,"종촌동","1"
"964",84.663,"32,500",8,2014,"종촌동","1"
"965",59.1,"24,500",8,2012,"한솔동","7"
"966",19.1676,"9,100",6,2014,"도담동","8"
"967",84.96,"37,500",10,2014,"도담동","8"
"968",84.99,"35,300",6,2014,"도담동","8"
"969",84.916,"43,500",20,2014,"도담동","8"
"970",84.9989,"41,000",11,2016,"소담동","13"
"971",84.9727,"35,500",14,2014,"아름동","3"
"972",84.9727,"31,500",5,2013,"아름동","3"
"973",84.73,"42,000",7,2013,"어진동","4"
"974",84.73,"44,300",20,2013,"어진동","4"
